transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id,unit_price,customer_id
76545,2023-04-26,08:52:51,3,5,72,2.65,9062
76546,2023-04-26,08:55:06,1,3,39,4.25,6831
76547,2023-04-26,08:56:05,2,3,57,3.1,17545
76548,2023-04-26,08:56:23,2,8,22,2.0,10610
76549,2023-04-26,08:56:48,1,5,24,3.0,11926
76550,2023-04-26,08:58:36,2,8,45,3.0,5126
76551,2023-04-26,08:58:44,2,8,39,4.25,17374
76552,2023-04-26,08:58:44,1,8,84,0.8,2918
76553,2023-04-26,09:00:00,2,8,28,2.0,16823
76554,2023-04-26,09:00:27,1,3,60,3.75,10981
76555,2023-04-26,09:00:32,2,3,40,3.75,5575
76556,2023-04-26,09:01:25,2,3,32,3.0,1545
76557,2023-04-26,09:01:59,2,3,56,2.55,4010
76558,2023-04-26,09:02:46,1,8,56,2.55,8533
76559,2023-04-26,09:02:46,1,8,75,3.5,16821
76560,2023-04-26,09:03:42,1,5,38,3.75,18934
76561,2023-04-26,09:03:42,2,5,64,0.8,18236
76562,2023-04-26,09:04:35,1,8,87,2.1,19533
76563,2023-04-26,09:04:35,1,8,72,3.25,11277
76564,2023-04-26,09:04:48,1,8,59,4.5,5213
76565,2023-04-26,09:04:48,1,8,69,3.25,936
76566,2023-04-26,09:04:56,1,5,50,2.5,9146
76567,2023-04-26,09:06:31,2,8,46,2.5,9881
76568,2023-04-26,09:07:02,2,3,22,2.0,19147
76569,2023-04-26,09:07:02,1,3,77,3.0,9387
76570,2023-04-26,09:07:05,2,3,48,2.5,7050
76571,2023-04-26,09:07:11,3,5,43,3.0,1976
76572,2023-04-26,09:07:11,1,5,70,3.25,9513
76573,2023-04-26,09:07:55,1,3,59,4.5,1724
76574,2023-04-26,09:07:55,1,3,78,4.5,10305
76575,2023-04-26,09:08:19,2,5,61,4.75,15679
76576,2023-04-26,09:08:36,1,8,87,3.0,7057
76577,2023-04-26,09:09:38,1,8,53,3.0,13799
76578,2023-04-26,09:10:15,2,3,29,2.5,8240
76579,2023-04-26,09:10:55,1,3,31,2.2,17584
76580,2023-04-26,09:11:21,2,8,41,4.25,13929
76581,2023-04-26,09:13:43,2,3,53,3.0,15455
76582,2023-04-26,09:13:58,1,8,32,3.0,11507
76583,2023-04-26,09:14:15,2,5,42,2.5,13555
76584,2023-04-26,09:14:39,2,5,36,3.75,10070
76585,2023-04-26,09:14:49,2,8,38,3.75,13492
76586,2023-04-26,09:15:04,2,5,34,2.45,18393
76587,2023-04-26,09:17:08,1,8,33,3.5,17425
76588,2023-04-26,09:18:01,2,8,55,4.0,8189
76589,2023-04-26,09:18:06,2,3,36,3.75,1509
76590,2023-04-26,09:18:06,1,3,76,3.5,4487
76591,2023-04-26,09:22:33,3,5,28,2.0,8727
76592,2023-04-26,09:22:42,3,5,61,4.75,7405
76593,2023-04-26,09:24:09,1,5,50,2.5,7411
76594,2023-04-26,09:24:15,3,5,28,2.0,12719
76595,2023-04-26,09:25:12,1,5,41,4.25,577
76596,2023-04-26,09:25:12,2,5,63,0.8,5219
76597,2023-04-26,09:26:14,1,3,35,3.1,115
76598,2023-04-26,09:26:38,2,3,29,2.5,12328
76599,2023-04-26,09:28:04,2,3,57,3.1,6748
76600,2023-04-26,09:28:04,1,5,48,2.5,12787
76601,2023-04-26,09:29:43,2,3,40,3.75,18111
76602,2023-04-26,09:29:44,1,8,79,3.75,6680
76603,2023-04-26,09:30:09,2,5,27,3.5,9561
76604,2023-04-26,09:30:24,1,8,48,2.5,18076
76605,2023-04-26,09:31:56,1,8,22,2.0,126
76606,2023-04-26,09:31:58,1,3,39,4.25,17087
76607,2023-04-26,09:32:28,2,8,40,3.75,17091
76608,2023-04-26,09:32:28,1,8,65,0.8,11451
76609,2023-04-26,09:33:05,1,8,49,3.0,786
76610,2023-04-26,09:33:18,2,5,57,3.1,6742
76611,2023-04-26,09:33:23,1,3,29,2.5,15688
76612,2023-04-26,09:33:23,1,3,78,4.5,8624
76613,2023-04-26,09:33:37,2,5,36,3.75,18595
76614,2023-04-26,09:34:13,1,3,50,2.5,6400
76615,2023-04-26,09:34:13,3,5,58,3.5,19491
76616,2023-04-26,09:34:43,1,8,43,3.0,11222
76617,2023-04-26,09:35:34,2,5,31,2.2,16190
76618,2023-04-26,09:35:34,1,5,76,3.5,16398
76619,2023-04-26,09:35:50,2,5,45,3.0,477
76620,2023-04-26,09:36:11,1,5,58,3.5,16488
76621,2023-04-26,09:36:25,1,8,78,4.5,801
76622,2023-04-26,09:38:47,1,3,60,3.75,308
76623,2023-04-26,09:38:57,2,3,36,3.75,19191
76624,2023-04-26,09:39:37,2,5,48,2.5,9982
76625,2023-04-26,09:39:37,1,5,17,9.5,16028
76626,2023-04-26,09:40:21,1,5,25,2.2,11584
76627,2023-04-26,09:40:24,1,8,55,4.0,9540
76628,2023-04-26,09:40:27,1,3,53,3.0,6201
76629,2023-04-26,09:40:30,2,8,47,3.0,13270
76630,2023-04-26,09:40:35,3,5,26,3.0,8033
76631,2023-04-26,09:41:20,1,5,33,3.5,11926
76632,2023-04-26,09:42:36,1,5,22,2.0,11179
76633,2023-04-26,09:42:46,1,8,51,3.0,16219
76634,2023-04-26,09:43:53,2,5,38,3.75,15017
76635,2023-04-26,09:43:53,1,5,84,0.8,3738
76636,2023-04-26,09:44:15,1,5,43,3.0,16601
76637,2023-04-26,09:45:50,3,5,29,2.5,6796
76638,2023-04-26,09:46:01,2,8,24,3.0,6121
76639,2023-04-26,09:46:21,1,5,58,3.5,14259
76640,2023-04-26,09:46:21,1,5,78,4.5,14275
76641,2023-04-26,09:46:28,3,5,23,2.5,18456
76642,2023-04-26,09:48:00,1,5,41,4.25,6949
76643,2023-04-26,09:48:00,2,5,65,0.8,16737
76644,2023-04-26,09:48:26,2,3,59,4.5,4575
76645,2023-04-26,09:48:40,1,8,70,3.25,8674
76646,2023-04-26,09:48:40,1,8,18,10.95,13914
76647,2023-04-26,09:49:31,1,3,30,3.0,7291
76648,2023-04-26,09:50:25,1,8,55,4.0,2281
76649,2023-04-26,09:50:35,1,8,26,3.0,5678
76650,2023-04-26,09:51:32,1,3,60,3.75,18994
76651,2023-04-26,09:51:32,2,8,87,2.1,12009
76652,2023-04-26,09:51:32,2,8,72,3.25,12239
76653,2023-04-26,09:52:00,3,5,50,2.5,3645
76654,2023-04-26,09:54:08,3,5,49,3.0,15103
76655,2023-04-26,09:54:08,1,5,75,3.5,9854
76656,2023-04-26,09:55:17,2,5,33,3.5,13364
76657,2023-04-26,09:58:20,2,3,33,3.5,1417
76658,2023-04-26,09:58:56,1,8,43,3.0,18086
76659,2023-04-26,09:59:54,1,3,58,3.5,9700
76660,2023-04-26,09:59:58,2,3,31,2.2,19473
76661,2023-04-26,10:01:13,1,8,39,4.25,10562
76662,2023-04-26,10:01:35,2,3,42,2.5,2489
76663,2023-04-26,10:02:58,1,8,35,3.1,17056
76664,2023-04-26,10:02:58,1,8,72,3.25,12248
76665,2023-04-26,10:04:24,1,8,44,2.5,8304
76666,2023-04-26,10:06:52,1,3,26,3.0,3440
76667,2023-04-26,10:07:03,2,8,45,3.0,4153
76668,2023-04-26,10:07:11,2,3,28,2.0,6473
76669,2023-04-26,10:08:28,1,8,53,3.0,16723
76670,2023-04-26,10:10:22,3,5,49,3.0,14698
76671,2023-04-26,10:10:30,1,8,38,3.75,12989
76672,2023-04-26,10:10:30,1,8,84,0.8,248
76673,2023-04-26,10:10:44,1,3,31,2.2,9380
76674,2023-04-26,10:11:43,1,3,53,3.0,10119
76675,2023-04-26,10:12:13,1,8,87,3.0,19467
76676,2023-04-26,10:12:18,1,3,29,2.5,14071
76677,2023-04-26,10:13:08,1,3,33,3.5,10463
76678,2023-04-26,10:13:08,1,3,74,3.5,3872
76679,2023-04-26,10:13:39,2,5,33,3.5,16491
76680,2023-04-26,10:13:39,1,5,75,3.5,15424
76681,2023-04-26,10:14:12,2,8,31,2.2,19199
76682,2023-04-26,10:15:21,1,8,87,3.0,5594
76683,2023-04-26,10:15:46,3,5,54,2.5,16479
76684,2023-04-26,10:16:19,2,8,32,3.0,9652
76685,2023-04-26,10:16:53,1,8,43,3.0,9238
76686,2023-04-26,10:17:02,2,8,87,3.0,3105
76687,2023-04-26,10:17:02,1,8,75,3.5,12586
76688,2023-04-26,10:17:39,1,3,39,4.25,17533
76689,2023-04-26,10:17:56,3,5,36,3.75,7551
76690,2023-04-26,10:18:02,1,5,31,2.2,11033
76691,2023-04-26,10:18:50,3,5,38,3.75,8755
76692,2023-04-26,10:18:50,2,5,64,0.8,10398
76693,2023-04-26,10:18:50,1,5,73,3.75,3737
76694,2023-04-26,10:19:05,1,5,53,3.0,7096
76695,2023-04-26,10:19:13,1,3,31,2.2,8281
76696,2023-04-26,10:20:37,1,8,75,3.5,11324
76697,2023-04-26,10:21:10,1,8,24,3.0,16175
76698,2023-04-26,10:21:10,1,8,70,3.25,15333
76699,2023-04-26,10:21:32,2,3,24,3.0,9602
76700,2023-04-26,10:23:00,2,3,50,2.5,2469
76701,2023-04-26,10:23:56,2,3,51,3.0,16218
76702,2023-04-26,10:24:03,1,8,69,3.25,7316
76703,2023-04-26,10:24:39,1,8,77,3.0,11810
76704,2023-04-26,10:25:45,2,3,36,3.75,5055
76705,2023-04-26,10:27:42,1,8,57,3.1,564
76706,2023-04-26,10:28:42,1,8,29,2.5,1628
76707,2023-04-26,10:29:02,1,8,59,4.5,5942
76708,2023-04-26,10:29:53,1,5,38,3.75,2054
76709,2023-04-26,10:29:53,2,5,64,0.8,5309
76710,2023-04-26,10:30:16,2,5,53,3.0,4237
76711,2023-04-26,10:31:36,2,8,26,3.0,9660
76712,2023-04-26,10:32:31,1,5,36,3.75,11590
76713,2023-04-26,10:33:43,3,5,35,3.1,16514
76714,2023-04-26,10:34:28,1,3,36,3.75,6447
76715,2023-04-26,10:35:23,2,8,29,2.5,9048
76716,2023-04-26,10:35:33,1,5,40,3.75,9381
76717,2023-04-26,10:35:33,2,5,65,0.8,10157
76718,2023-04-26,10:35:43,1,8,87,3.0,15265
76719,2023-04-26,10:36:39,2,8,47,3.0,5687
76720,2023-04-26,10:37:11,1,3,59,4.5,5243
76721,2023-04-26,10:37:56,1,8,25,2.2,10442
76722,2023-04-26,10:40:54,1,8,77,3.0,3062
76723,2023-04-26,10:43:26,1,8,15,9.25,9964
76724,2023-04-26,10:43:36,2,3,49,3.0,7735
76725,2023-04-26,10:44:03,2,5,55,4.0,15630
76726,2023-04-26,10:45:52,2,5,48,2.5,2803
76727,2023-04-26,10:47:37,2,5,31,2.2,17293
76728,2023-04-26,10:48:15,3,5,45,3.0,6100
76729,2023-04-26,10:48:15,1,5,72,3.25,19951
76730,2023-04-26,10:48:37,2,5,58,3.5,5518
76731,2023-04-26,10:49:11,1,5,38,3.75,6969
76732,2023-04-26,10:49:11,2,5,64,0.8,10341
76733,2023-04-26,10:49:19,2,3,26,3.0,16005
76734,2023-04-26,10:50:09,2,8,23,2.5,8991
76735,2023-04-26,10:50:29,1,5,22,2.0,15038
76736,2023-04-26,10:50:52,2,3,49,3.0,18280
76737,2023-04-26,10:51:52,2,8,24,3.0,9042
76738,2023-04-26,10:51:54,1,8,49,3.0,11036
76739,2023-04-26,10:52:22,3,5,23,2.5,19041
76740,2023-04-26,10:53:10,1,3,60,3.75,17186
76741,2023-04-26,10:53:51,1,8,61,4.75,5468
76742,2023-04-26,10:53:51,1,8,71,3.75,1927
76743,2023-04-26,10:54:02,1,8,27,3.5,15731
76744,2023-04-26,10:58:37,1,8,77,3.0,5105
76745,2023-04-26,10:58:43,1,8,44,2.5,14789
76746,2023-04-26,10:58:56,2,3,22,2.0,17278
76747,2023-04-26,10:59:30,1,8,8,45.0,12290
76748,2023-04-26,11:00:15,2,3,58,3.5,5316
76749,2023-04-26,11:01:22,1,3,52,2.5,7336
76750,2023-04-26,11:02:00,1,8,77,3.0,6689
76751,2023-04-26,11:03:02,1,8,16,8.95,8766
76752,2023-04-26,11:04:12,1,3,34,2.45,12947
76753,2023-04-26,11:04:14,2,8,60,3.75,16112
76754,2023-04-26,11:05:21,3,5,23,2.5,7042
76755,2023-04-26,11:06:03,2,8,31,2.2,6503
76756,2023-04-26,11:09:09,2,3,54,2.5,3553
76757,2023-04-26,11:10:44,2,3,40,3.75,677
76758,2023-04-26,11:10:44,1,3,72,3.25,10509
76759,2023-04-26,11:11:20,1,8,23,2.5,12489
76760,2023-04-26,11:12:20,1,3,53,3.0,11892
76761,2023-04-26,11:13:17,2,3,60,3.75,1934
76762,2023-04-26,11:13:17,1,3,74,3.5,10119
76763,2023-04-26,11:13:32,2,8,39,4.25,3848
76764,2023-04-26,11:13:32,2,8,65,0.8,17078
76765,2023-04-26,11:13:32,1,8,73,3.75,2884
76766,2023-04-26,11:15:48,1,8,56,2.55,14923
76767,2023-04-26,11:17:00,2,8,23,2.5,8333
76768,2023-04-26,11:18:35,2,8,40,3.75,5466
76769,2023-04-26,11:19:13,1,3,38,3.75,4616
76770,2023-04-26,11:20:11,1,3,57,3.1,3314
76771,2023-04-26,11:20:57,1,8,2,18.0,2706
76772,2023-04-26,11:21:29,2,8,41,4.25,290
76773,2023-04-26,11:22:55,2,8,48,2.5,1168
76774,2023-04-26,11:23:00,1,8,46,2.5,16776
76775,2023-04-26,11:23:41,3,5,44,2.5,8104
76776,2023-04-26,11:24:25,1,5,34,2.45,5860
76777,2023-04-26,11:26:44,1,3,34,2.45,14891
76778,2023-04-26,11:26:52,1,3,45,3.0,8021
76779,2023-04-26,11:26:52,1,8,34,2.45,9680
76780,2023-04-26,11:27:06,2,8,36,3.75,13100
76781,2023-04-26,11:31:27,2,3,29,2.5,7134
76782,2023-04-26,11:31:39,1,8,71,3.75,17000
76783,2023-04-26,11:31:58,1,8,50,2.5,3582
76784,2023-04-26,11:32:31,2,5,59,4.5,1201
76785,2023-04-26,11:32:31,1,5,6,21.0,14915
76786,2023-04-26,11:32:43,1,3,52,2.5,11814
76787,2023-04-26,11:33:51,1,5,26,3.0,12915
76788,2023-04-26,11:33:51,1,5,83,14.0,12743
76789,2023-04-26,11:36:18,1,3,41,4.25,5052
76790,2023-04-26,11:37:15,3,5,57,3.1,12666
76791,2023-04-26,11:37:30,2,8,57,3.1,5738
76792,2023-04-26,11:37:30,1,8,78,4.5,896
76793,2023-04-26,11:39:27,1,8,73,3.75,15273
76794,2023-04-26,11:39:37,1,8,40,3.75,14162
76795,2023-04-26,11:40:14,2,3,26,3.0,8402
76796,2023-04-26,11:41:40,2,3,25,2.2,458
76797,2023-04-26,11:42:25,1,3,35,3.1,16859
76798,2023-04-26,11:42:34,1,3,52,2.5,8018
76799,2023-04-26,11:42:35,1,3,46,2.5,14034
76800,2023-04-26,11:44:47,1,5,52,2.5,15202
76801,2023-04-26,11:46:23,2,3,38,3.75,5215
76802,2023-04-26,11:47:16,2,3,22,2.0,8441
76803,2023-04-26,11:51:36,2,3,57,3.1,17338
76804,2023-04-26,11:51:46,1,5,24,3.0,19443
76805,2023-04-26,11:53:23,2,3,60,3.75,17481
76806,2023-04-26,11:54:11,3,5,26,3.0,2358
76807,2023-04-26,11:55:01,1,5,41,4.25,18835
76808,2023-04-26,11:55:01,2,5,63,0.8,8999
76809,2023-04-26,11:55:46,1,3,59,4.5,16098
76810,2023-04-26,12:02:49,1,3,38,3.75,13410
76811,2023-04-26,12:03:05,1,3,46,2.5,4133
76812,2023-04-26,12:07:59,2,5,51,3.0,9199
76813,2023-04-26,12:09:42,2,3,27,3.5,15046
76814,2023-04-26,12:11:57,1,5,39,4.25,6527
76815,2023-04-26,12:11:57,2,5,84,0.8,15174
76816,2023-04-26,12:12:18,2,3,22,2.0,10604
76817,2023-04-26,12:14:21,2,8,45,3.0,13499
76818,2023-04-26,12:16:27,1,3,32,3.0,3651
76819,2023-04-26,12:17:32,1,5,87,3.0,11590
76820,2023-04-26,12:17:36,1,3,55,4.0,19422
76821,2023-04-26,12:18:17,1,5,26,3.0,8326
76822,2023-04-26,12:18:17,1,5,70,3.25,5950
76823,2023-04-26,12:19:28,2,8,26,3.0,5615
76824,2023-04-26,12:19:59,2,8,45,3.0,6160
76825,2023-04-26,12:22:29,1,8,29,2.5,10148
76826,2023-04-26,12:23:33,3,5,22,2.0,5775
76827,2023-04-26,12:24:49,1,3,33,3.5,13463
76828,2023-04-26,12:26:08,3,5,54,2.5,16783
76829,2023-04-26,12:29:37,1,5,46,2.5,16491
76830,2023-04-26,12:30:05,1,8,54,2.5,15025
76831,2023-04-26,12:30:40,2,5,54,2.5,14613
76832,2023-04-26,12:30:46,2,8,30,3.0,274
76833,2023-04-26,12:34:25,1,3,28,2.0,18946
76834,2023-04-26,12:34:34,2,8,31,2.2,9924
76835,2023-04-26,12:34:37,1,8,57,3.1,9881
76836,2023-04-26,12:36:24,2,3,39,4.25,17667
76837,2023-04-26,12:36:29,1,3,56,2.55,9653
76838,2023-04-26,12:41:43,1,8,73,3.75,4210
76839,2023-04-26,12:43:08,1,8,87,3.0,17100
76840,2023-04-26,12:43:14,2,3,33,3.5,19128
76841,2023-04-26,12:43:28,2,3,42,2.5,9552
76842,2023-04-26,12:44:25,2,3,37,3.0,722
76843,2023-04-26,12:46:44,1,5,36,3.75,17898
76844,2023-04-26,12:47:00,2,8,37,3.0,14353
76845,2023-04-26,12:47:21,2,3,28,2.0,9654
76846,2023-04-26,12:51:13,1,3,52,2.5,4017
76847,2023-04-26,12:51:31,1,3,32,3.0,8652
76848,2023-04-26,12:51:31,1,3,69,3.25,5291
76849,2023-04-26,12:51:58,3,5,87,2.1,8621
76850,2023-04-26,12:51:58,3,5,72,2.65,17301
76851,2023-04-26,12:51:58,1,5,79,3.75,19929
76852,2023-04-26,12:55:48,3,5,45,3.0,15667
76853,2023-04-26,12:55:48,1,5,75,3.5,1209
76854,2023-04-26,12:57:28,2,5,46,2.5,822
76855,2023-04-26,12:57:48,1,3,52,2.5,1064
76856,2023-04-26,12:57:48,1,3,69,3.25,6981
76857,2023-04-26,12:58:20,2,3,61,4.75,13366
76858,2023-04-26,13:01:26,1,8,57,3.1,13138
76859,2023-04-26,13:02:25,1,8,60,3.75,3689
76860,2023-04-26,13:04:17,1,3,26,3.0,17424
76861,2023-04-26,13:05:05,2,8,41,4.25,1832
76862,2023-04-26,13:05:47,1,5,32,3.0,1002
76863,2023-04-26,13:05:47,1,5,71,3.75,10253
76864,2023-04-26,13:08:03,2,3,48,2.5,19419
76865,2023-04-26,13:08:46,3,5,45,3.0,13096
76866,2023-04-26,13:09:17,3,5,32,3.0,2241
76867,2023-04-26,13:11:58,2,8,50,2.5,3513
76868,2023-04-26,13:12:57,1,8,37,3.0,16365
76869,2023-04-26,13:13:12,1,8,30,3.0,9553
76870,2023-04-26,13:14:01,1,8,59,4.5,19155
76871,2023-04-26,13:14:31,1,8,73,3.75,3488
76872,2023-04-26,13:14:55,3,5,28,2.0,2488
76873,2023-04-26,13:14:55,1,5,69,3.25,8879
76874,2023-04-26,13:16:01,2,3,29,2.5,6766
76875,2023-04-26,13:16:12,2,8,55,4.0,3142
76876,2023-04-26,13:16:33,1,3,39,4.25,2485
76877,2023-04-26,13:16:33,1,3,79,3.75,17956
76878,2023-04-26,13:19:21,2,3,26,3.0,19439
76879,2023-04-26,13:20:50,2,8,30,3.0,8609
76880,2023-04-26,13:20:52,3,5,49,3.0,16920
76881,2023-04-26,13:21:04,1,3,36,3.75,14537
76882,2023-04-26,13:21:04,1,3,78,4.5,16561
76883,2023-04-26,13:21:20,1,3,57,3.1,16242
76884,2023-04-26,13:21:23,2,3,32,3.0,18994
76885,2023-04-26,13:21:23,1,3,75,3.5,8719
76886,2023-04-26,13:21:48,1,8,60,3.75,1719
76887,2023-04-26,13:22:35,1,3,34,2.45,4017
76888,2023-04-26,13:23:22,1,3,32,3.0,9694
76889,2023-04-26,13:23:38,1,3,36,3.75,15859
76890,2023-04-26,13:25:37,1,3,35,3.1,2042
76891,2023-04-26,13:26:00,1,5,27,3.5,13239
76892,2023-04-26,13:26:03,1,3,47,3.0,806
76893,2023-04-26,13:28:48,2,3,28,2.0,4817
76894,2023-04-26,13:30:58,1,5,27,3.5,17712
76895,2023-04-26,13:30:58,1,5,76,3.5,201
76896,2023-04-26,13:31:27,2,3,26,3.0,8861
76897,2023-04-26,13:35:52,1,3,39,4.25,83
76898,2023-04-26,13:37:29,1,3,61,4.75,12698
76899,2023-04-26,13:37:29,1,3,72,3.25,7162
76900,2023-04-26,13:44:30,3,5,27,3.5,1056
76901,2023-04-26,13:44:30,1,5,75,3.5,1039
76902,2023-04-26,13:44:30,1,5,81,28.0,2864
76903,2023-04-26,13:47:19,3,5,49,3.0,478
76904,2023-04-26,13:47:23,1,3,23,2.5,11213
76905,2023-04-26,13:47:37,2,8,59,4.5,18875
76906,2023-04-26,13:48:46,1,5,40,3.75,3968
76907,2023-04-26,13:48:46,1,5,84,0.8,8478
76908,2023-04-26,13:48:46,1,5,76,3.5,6759
76909,2023-04-26,13:51:11,2,5,34,2.45,19940
76910,2023-04-26,13:51:11,1,5,2,18.0,19338
76911,2023-04-26,13:52:18,2,3,49,3.0,19279
76912,2023-04-26,13:52:23,2,8,26,3.0,13914
76913,2023-04-26,13:52:45,1,3,29,2.5,15918
76914,2023-04-26,13:58:40,1,3,47,3.0,16572
76915,2023-04-26,13:58:58,2,3,39,4.25,2851
76916,2023-04-26,13:59:30,1,5,41,4.25,16090
76917,2023-04-26,13:59:30,1,5,84,0.8,6306
76918,2023-04-26,13:59:42,2,8,36,3.75,18712
76919,2023-04-26,14:00:49,2,5,52,2.5,18511
76920,2023-04-26,14:00:49,1,5,1,18.0,2518
76921,2023-04-26,14:01:00,1,8,70,3.25,7166
76922,2023-04-26,14:01:09,1,3,57,3.1,13552
76923,2023-04-26,14:01:14,1,3,43,3.0,16982
76924,2023-04-26,14:01:14,1,3,77,3.0,17274
76925,2023-04-26,14:02:24,1,3,48,2.5,11971
76926,2023-04-26,14:03:23,2,3,43,3.0,10465
76927,2023-04-26,14:05:01,2,5,28,2.0,13909
76928,2023-04-26,14:07:12,2,3,41,4.25,8018
76929,2023-04-26,14:07:17,2,5,42,2.5,11162
76930,2023-04-26,14:07:17,1,5,72,3.25,7054
76931,2023-04-26,14:08:05,1,3,36,3.75,18330
76932,2023-04-26,14:09:57,2,5,59,4.5,3500
76933,2023-04-26,14:10:32,2,3,47,3.0,4445
76934,2023-04-26,14:11:32,2,3,39,4.25,3237
76935,2023-04-26,14:11:52,2,3,42,2.5,12577
76936,2023-04-26,14:14:26,1,3,24,3.0,4888
76937,2023-04-26,14:15:31,1,8,54,2.5,12706
76938,2023-04-26,14:18:10,1,5,37,3.0,18068
76939,2023-04-26,14:18:10,1,5,63,0.8,16334
76940,2023-04-26,14:18:10,1,5,79,3.75,19123
76941,2023-04-26,14:18:25,2,3,30,3.0,17831
76942,2023-04-26,14:18:47,2,5,33,3.5,4675
76943,2023-04-26,14:20:21,1,8,59,4.5,6972
76944,2023-04-26,14:22:24,2,3,42,2.5,4017
76945,2023-04-26,14:24:13,1,3,44,2.5,18101
76946,2023-04-26,14:24:43,1,3,55,4.0,7149
76947,2023-04-26,14:26:13,1,8,72,3.25,10694
76948,2023-04-26,14:26:14,1,8,71,3.75,10442
76949,2023-04-26,14:26:37,1,8,39,4.25,502
76950,2023-04-26,14:26:37,1,8,63,0.8,7578
76951,2023-04-26,14:27:04,1,3,46,2.5,9873
76952,2023-04-26,14:29:26,3,5,23,2.5,8138
76953,2023-04-26,14:29:33,2,3,52,2.5,18579
76954,2023-04-26,14:31:04,1,3,44,2.5,186
76955,2023-04-26,14:31:42,1,8,40,3.75,4264
76956,2023-04-26,14:32:26,2,3,32,3.0,11814
76957,2023-04-26,14:32:26,1,3,74,3.5,1417
76958,2023-04-26,14:33:03,1,3,39,4.25,3237
76959,2023-04-26,14:33:03,1,3,76,3.5,15842
76960,2023-04-26,14:34:37,2,8,26,3.0,665
76961,2023-04-26,14:36:49,2,8,53,3.0,8333
76962,2023-04-26,14:37:21,1,5,36,3.75,2776
76963,2023-04-26,14:37:43,2,8,34,2.45,15580
76964,2023-04-26,14:38:13,1,8,42,2.5,14533
76965,2023-04-26,14:41:00,2,3,59,4.5,8018
76966,2023-04-26,14:43:17,1,8,72,3.25,7537
76967,2023-04-26,14:43:17,1,8,10,10.0,14575
76968,2023-04-26,14:44:35,2,3,33,3.5,6479
76969,2023-04-26,14:45:21,2,3,52,2.5,4093
76970,2023-04-26,14:45:21,1,3,76,3.5,1339
76971,2023-04-26,14:48:40,1,3,47,3.0,8071
76972,2023-04-26,14:50:33,1,3,59,4.5,10366
76973,2023-04-26,14:51:15,2,3,53,3.0,17041
76974,2023-04-26,14:52:06,2,8,38,3.75,10634
76975,2023-04-26,14:54:32,2,3,27,3.5,11835
76976,2023-04-26,14:56:31,2,3,48,2.5,8429
76977,2023-04-26,14:58:14,1,3,51,3.0,19581
76978,2023-04-26,14:58:14,1,3,74,3.5,17402
76979,2023-04-26,15:01:26,2,3,45,3.0,17978
76980,2023-04-26,15:02:33,2,3,32,3.0,5018
76981,2023-04-26,15:04:18,1,5,34,2.45,2733
76982,2023-04-26,15:04:18,1,5,77,3.0,4632
76983,2023-04-26,15:04:36,1,3,38,3.75,3291
76984,2023-04-26,15:05:16,3,5,38,3.75,4286
76985,2023-04-26,15:05:16,1,5,63,0.8,9144
76986,2023-04-26,15:06:52,2,3,28,2.0,12235
76987,2023-04-26,15:07:15,2,3,60,3.75,15087
76988,2023-04-26,15:07:26,2,8,87,2.1,11099
76989,2023-04-26,15:07:26,2,8,72,3.25,18634
76990,2023-04-26,15:08:28,1,8,51,3.0,10478
76991,2023-04-26,15:09:31,1,5,44,2.5,13092
76992,2023-04-26,15:09:55,1,3,45,3.0,8003
76993,2023-04-26,15:10:14,1,3,48,2.5,11704
76994,2023-04-26,15:12:37,1,3,35,3.1,2907
76995,2023-04-26,15:14:24,1,3,43,3.0,177
76996,2023-04-26,15:23:30,2,5,49,3.0,12714
76997,2023-04-26,15:25:51,2,3,26,3.0,18853
76998,2023-04-26,15:27:18,2,3,36,3.75,10703
76999,2023-04-26,15:27:54,1,8,25,2.2,10623
77000,2023-04-26,15:28:27,1,8,2,18.0,10810
77001,2023-04-26,15:33:39,2,3,54,2.5,16845
77002,2023-04-26,15:33:39,1,3,79,3.75,14725
77003,2023-04-26,15:33:40,1,3,46,2.5,5911
77004,2023-04-26,15:33:43,1,3,57,3.1,2297
77005,2023-04-26,15:37:20,3,5,51,3.0,10099
77006,2023-04-26,15:38:46,1,5,87,3.0,13909
77007,2023-04-26,15:42:06,1,3,60,3.75,13463
77008,2023-04-26,15:42:48,1,3,46,2.5,14867
77009,2023-04-26,15:45:15,1,3,46,2.5,16561
77010,2023-04-26,15:46:08,3,5,52,2.5,15440
77011,2023-04-26,15:46:08,1,5,78,4.5,5430
77012,2023-04-26,15:47:24,2,5,87,3.0,8078
77013,2023-04-26,15:48:50,3,5,28,2.0,12895
77014,2023-04-26,15:53:36,1,8,40,3.75,17399
77015,2023-04-26,15:53:50,2,8,40,3.75,12126
77016,2023-04-26,15:53:50,2,8,63,0.8,3579
77017,2023-04-26,15:53:50,1,8,69,3.25,11806
77018,2023-04-26,15:53:53,2,8,51,3.0,4137
77019,2023-04-26,15:54:26,2,8,24,3.0,11323
77020,2023-04-26,15:54:56,1,5,57,3.1,2319
77021,2023-04-26,15:54:56,1,5,74,3.5,12185
77022,2023-04-26,15:58:58,1,8,35,3.1,19838
77023,2023-04-26,15:59:41,3,5,33,3.5,6759
77024,2023-04-26,15:59:41,1,5,7,19.75,17031
77025,2023-04-26,16:00:05,1,3,45,3.0,12040
77026,2023-04-26,16:01:02,1,3,43,3.0,6635
