transaction_id,transaction_date,transaction_time,transaction_qty,store_id,product_id,unit_price
71720,2023-04-20,10:41:02,1,3,60,3.75
71721,2023-04-20,10:41:17,1,8,57,3.1
71722,2023-04-20,10:41:24,2,8,25,2.2
71723,2023-04-20,10:41:53,1,5,40,3.75
71724,2023-04-20,10:41:53,1,5,65,0.8
71725,2023-04-20,10:41:57,2,5,61,4.75
71726,2023-04-20,10:43:08,1,8,61,4.75
71727,2023-04-20,10:44:14,1,5,31,2.2
71728,2023-04-20,10:44:24,2,5,40,3.75
71729,2023-04-20,10:44:24,2,5,84,0.8
71730,2023-04-20,10:44:24,1,5,77,3.0
71731,2023-04-20,10:44:51,2,5,37,3.0
71732,2023-04-20,10:44:51,1,5,63,0.8
71733,2023-04-20,10:45:13,1,3,60,3.75
71734,2023-04-20,10:45:15,1,3,47,3.0
71735,2023-04-20,10:45:18,1,3,54,2.5
71736,2023-04-20,10:46:00,1,3,40,3.75
71737,2023-04-20,10:46:43,1,8,61,4.75
71738,2023-04-20,10:47:13,2,8,57,3.1
71739,2023-04-20,10:47:13,1,8,76,3.5
71740,2023-04-20,10:47:22,1,8,26,3.0
71741,2023-04-20,10:47:44,2,8,33,3.5
71742,2023-04-20,10:47:59,1,5,30,3.0
71743,2023-04-20,10:47:59,1,5,70,3.25
71744,2023-04-20,10:47:59,1,5,20,7.6
71745,2023-04-20,10:48:43,1,8,56,2.55
71746,2023-04-20,10:48:43,1,8,78,4.5
71747,2023-04-20,10:49:07,1,3,25,2.2
71748,2023-04-20,10:50:57,1,8,55,4.0
71749,2023-04-20,10:50:57,1,8,73,3.75
71750,2023-04-20,10:51:13,1,3,31,2.2
71751,2023-04-20,10:51:42,2,8,46,2.5
71752,2023-04-20,10:52:25,1,5,53,3.0
71753,2023-04-20,10:52:56,1,8,52,2.5
71754,2023-04-20,10:53:18,1,5,45,3.0
71755,2023-04-20,10:54:46,1,3,55,4.0
71756,2023-04-20,10:55:36,1,5,87,2.1
71757,2023-04-20,10:55:36,1,5,72,2.65
71758,2023-04-20,10:56:44,1,5,36,3.75
71759,2023-04-20,10:57:13,1,5,46,2.5
71760,2023-04-20,10:58:31,1,5,33,3.5
71761,2023-04-20,10:59:11,3,5,87,3.0
71762,2023-04-20,10:59:55,1,8,23,2.5
71763,2023-04-20,10:59:57,2,5,28,2.0
71764,2023-04-20,10:59:57,1,5,75,3.5
71765,2023-04-20,11:12:32,3,5,46,2.5
71766,2023-04-20,11:12:32,1,5,7,19.75
71767,2023-04-20,11:20:37,1,3,44,2.5
71768,2023-04-20,11:20:37,1,3,78,4.5
71769,2023-04-20,11:25:10,1,5,45,3.0
71770,2023-04-20,11:25:10,1,5,70,3.25
71771,2023-04-20,11:25:36,1,3,45,3.0
71772,2023-04-20,11:29:09,1,3,22,2.0
71773,2023-04-20,11:32:37,1,3,23,2.5
71774,2023-04-20,11:34:06,2,8,35,3.1
71775,2023-04-20,11:34:06,1,8,75,3.5
71776,2023-04-20,11:36:14,1,5,87,2.1
71777,2023-04-20,11:36:14,1,5,72,2.65
71778,2023-04-20,11:36:17,2,8,42,2.5
71779,2023-04-20,11:44:05,2,8,39,4.25
71780,2023-04-20,11:44:05,2,8,84,0.8
71781,2023-04-20,11:44:05,1,8,69,3.25
71782,2023-04-20,11:44:07,2,5,87,2.1
71783,2023-04-20,11:44:07,1,5,72,2.65
71784,2023-04-20,11:44:07,1,5,2,18.0
71785,2023-04-20,11:44:18,2,8,30,3.0
71786,2023-04-20,11:46:07,2,5,30,3.0
71787,2023-04-20,11:49:19,2,5,30,3.0
71788,2023-04-20,11:49:19,1,5,74,3.5
71789,2023-04-20,11:54:20,1,3,38,3.75
71790,2023-04-20,11:54:20,1,3,63,0.8
71791,2023-04-20,11:56:20,1,5,42,2.5
71792,2023-04-20,11:56:20,1,5,76,3.5
71793,2023-04-20,11:56:47,3,5,49,3.0
71794,2023-04-20,11:56:47,1,5,74,3.5
71795,2023-04-20,12:01:48,1,8,51,3.0
71796,2023-04-20,12:02:52,2,8,26,3.0
71797,2023-04-20,12:04:16,2,5,42,2.5
71798,2023-04-20,12:06:29,2,8,46,2.5
71799,2023-04-20,12:07:35,1,3,44,2.5
71800,2023-04-20,12:14:40,1,3,61,4.75
71801,2023-04-20,12:14:40,1,3,77,3.0
71802,2023-04-20,12:19:32,1,8,61,4.75
71803,2023-04-20,12:19:43,1,5,23,2.5
71804,2023-04-20,12:19:43,1,5,70,3.25
71805,2023-04-20,12:21:11,2,8,22,2.0
71806,2023-04-20,12:22:45,2,8,52,2.5
71807,2023-04-20,12:25:55,1,3,32,3.0
71808,2023-04-20,12:27:22,1,3,32,3.0
71809,2023-04-20,12:27:22,1,3,72,3.25
71810,2023-04-20,12:28:08,1,3,53,3.0
71811,2023-04-20,12:29:02,1,8,9,22.5
71812,2023-04-20,12:33:53,2,5,38,3.75
71813,2023-04-20,12:33:53,1,5,84,0.8
71814,2023-04-20,12:33:53,1,5,75,3.5
71815,2023-04-20,12:34:36,1,3,42,2.5
71816,2023-04-20,12:34:36,1,3,16,8.95
71817,2023-04-20,12:37:15,2,8,42,2.5
71818,2023-04-20,12:38:50,1,8,22,2.0
71819,2023-04-20,12:39:04,1,3,55,4.0
71820,2023-04-20,12:39:04,1,3,73,3.75
71821,2023-04-20,12:39:11,3,5,44,2.5
71822,2023-04-20,12:39:11,1,5,79,3.75
71823,2023-04-20,12:42:36,2,8,87,3.0
71824,2023-04-20,12:53:07,1,3,43,3.0
71825,2023-04-20,12:55:41,1,5,61,4.75
71826,2023-04-20,13:00:32,3,5,37,3.0
71827,2023-04-20,13:00:32,1,5,63,0.8
71828,2023-04-20,13:01:59,1,3,59,4.5
71829,2023-04-20,13:01:59,1,3,75,3.5
71830,2023-04-20,13:03:28,1,3,36,3.75
71831,2023-04-20,13:04:27,1,5,39,4.25
71832,2023-04-20,13:04:27,1,5,84,0.8
71833,2023-04-20,13:05:05,2,5,27,3.5
71834,2023-04-20,13:05:05,1,5,72,3.25
71835,2023-04-20,13:05:13,1,3,47,3.0
71836,2023-04-20,13:05:13,1,3,72,3.25
71837,2023-04-20,13:07:04,1,3,57,3.1
71838,2023-04-20,13:07:04,1,3,77,3.0
71839,2023-04-20,13:09:04,1,8,30,3.0
71840,2023-04-20,13:09:04,1,8,76,3.5
71841,2023-04-20,13:10:21,1,5,57,3.1
71842,2023-04-20,13:11:24,1,3,40,3.75
71843,2023-04-20,13:14:34,1,5,54,2.5
71844,2023-04-20,13:15:28,1,3,39,4.25
71845,2023-04-20,13:15:28,1,3,65,0.8
71846,2023-04-20,13:15:58,2,8,24,3.0
71847,2023-04-20,13:15:58,1,8,74,3.5
71848,2023-04-20,13:16:15,3,5,41,4.25
71849,2023-04-20,13:16:15,2,5,63,0.8
71850,2023-04-20,13:20:00,2,8,35,3.1
71851,2023-04-20,13:29:54,1,5,51,3.0
71852,2023-04-20,13:29:54,1,5,72,3.25
71853,2023-04-20,13:39:32,1,8,61,4.75
71854,2023-04-20,13:39:32,1,8,71,3.75
71855,2023-04-20,13:41:25,1,3,22,2.0
71856,2023-04-20,13:44:50,2,8,46,2.5
71857,2023-04-20,13:46:44,1,5,52,2.5
71858,2023-04-20,13:46:44,1,5,74,3.5
71859,2023-04-20,13:50:19,2,5,87,2.1
71860,2023-04-20,13:50:19,2,5,72,2.65
71861,2023-04-20,13:51:11,3,5,39,4.25
71862,2023-04-20,13:51:11,1,5,63,0.8
71863,2023-04-20,13:52:48,2,8,45,3.0
71864,2023-04-20,13:57:11,2,8,44,2.5
71865,2023-04-20,13:57:30,2,8,60,3.75
71866,2023-04-20,14:01:54,1,3,58,3.5
71867,2023-04-20,14:01:54,1,3,74,3.5
71868,2023-04-20,14:03:27,3,5,48,2.5
71869,2023-04-20,14:04:59,1,8,26,3.0
71870,2023-04-20,14:07:52,2,8,55,4.0
71871,2023-04-20,14:08:27,3,5,25,2.2
71872,2023-04-20,14:08:27,1,5,75,3.5
71873,2023-04-20,14:08:51,1,8,37,3.0
71874,2023-04-20,14:08:51,1,8,84,0.8
71875,2023-04-20,14:08:51,1,8,73,3.75
71876,2023-04-20,14:12:14,1,3,42,2.5
71877,2023-04-20,14:12:14,1,3,76,3.5
71878,2023-04-20,14:21:43,1,3,58,3.5
71879,2023-04-20,14:23:42,2,8,28,2.0
71880,2023-04-20,14:26:32,1,3,50,2.5
71881,2023-04-20,14:26:48,1,3,54,2.5
71882,2023-04-20,14:26:48,1,3,72,3.25
71883,2023-04-20,14:27:10,2,8,28,2.0
71884,2023-04-20,14:28:04,3,5,54,2.5
71885,2023-04-20,14:28:07,1,5,57,3.1
71886,2023-04-20,14:28:51,1,5,36,3.75
71887,2023-04-20,14:28:51,1,5,73,3.75
71888,2023-04-20,14:29:06,3,5,32,3.0
71889,2023-04-20,14:29:06,1,5,79,3.75
71890,2023-04-20,14:33:51,1,3,36,3.75
71891,2023-04-20,14:37:38,2,8,38,3.75
71892,2023-04-20,14:37:38,2,8,63,0.8
71893,2023-04-20,14:38:05,1,3,26,3.0
71894,2023-04-20,14:38:05,1,3,12,8.95
71895,2023-04-20,14:39:16,1,3,37,3.0
71896,2023-04-20,14:39:16,1,3,74,3.5
71897,2023-04-20,14:40:25,1,3,29,2.5
71898,2023-04-20,14:46:31,3,5,50,2.5
71899,2023-04-20,14:46:31,1,5,71,3.75
71900,2023-04-20,14:54:24,1,3,45,3.0
71901,2023-04-20,14:54:24,1,3,12,8.95
71902,2023-04-20,14:58:43,1,3,53,3.0
71903,2023-04-20,14:58:43,1,3,77,3.0
71904,2023-04-20,14:58:43,1,3,5,15.0
71905,2023-04-20,14:59:05,1,8,26,3.0
71906,2023-04-20,14:59:05,1,8,72,3.25
71907,2023-04-20,14:59:11,2,8,48,2.5
71908,2023-04-20,14:59:11,1,8,72,3.25
71909,2023-04-20,14:59:53,2,5,44,2.5
71910,2023-04-20,14:59:53,1,5,79,3.75
71911,2023-04-20,14:59:53,1,5,18,10.95
71912,2023-04-20,15:01:28,3,5,46,2.5
71913,2023-04-20,15:02:57,2,5,35,3.1
71914,2023-04-20,15:04:28,2,5,36,3.75
71915,2023-04-20,15:04:40,1,8,25,2.2
71916,2023-04-20,15:05:27,1,3,54,2.5
71917,2023-04-20,15:05:52,1,3,23,2.5
71918,2023-04-20,15:05:57,2,8,23,2.5
71919,2023-04-20,15:08:17,1,5,52,2.5
71920,2023-04-20,15:08:34,3,5,48,2.5
71921,2023-04-20,15:08:34,1,5,70,3.25
71922,2023-04-20,15:10:51,1,8,56,2.55
71923,2023-04-20,15:11:48,2,8,61,4.75
71924,2023-04-20,15:14:10,1,3,36,3.75
71925,2023-04-20,15:14:10,1,3,78,4.5
71926,2023-04-20,15:16:13,1,3,61,4.75
71927,2023-04-20,15:16:13,1,3,69,3.25
71928,2023-04-20,15:16:43,2,8,26,3.0
71929,2023-04-20,15:16:43,1,8,78,4.5
71930,2023-04-20,15:18:10,2,8,47,3.0
71931,2023-04-20,15:27:10,3,5,31,2.2
71932,2023-04-20,15:28:39,2,5,53,3.0
71933,2023-04-20,15:29:17,1,8,37,3.0
71934,2023-04-20,15:29:17,1,8,63,0.8
71935,2023-04-20,15:31:24,2,8,38,3.75
71936,2023-04-20,15:31:24,1,8,63,0.8
71937,2023-04-20,15:32:08,1,3,55,4.0
71938,2023-04-20,15:37:15,1,3,24,3.0
71939,2023-04-20,15:37:15,1,3,70,3.25
71940,2023-04-20,15:37:28,1,3,23,2.5
71941,2023-04-20,15:38:04,1,5,40,3.75
71942,2023-04-20,15:38:04,2,5,84,0.8
71943,2023-04-20,15:38:43,3,5,44,2.5
71944,2023-04-20,15:38:43,1,5,69,3.25
71945,2023-04-20,15:43:29,3,5,22,2.0
71946,2023-04-20,15:46:54,1,3,46,2.5
71947,2023-04-20,15:51:10,1,8,28,2.0
71948,2023-04-20,15:51:10,1,8,20,7.6
71949,2023-04-20,15:51:12,2,8,57,3.1
71950,2023-04-20,15:51:40,1,3,37,3.0
71951,2023-04-20,15:52:16,2,5,33,3.5
71952,2023-04-20,15:53:20,1,8,31,2.2
71953,2023-04-20,15:54:43,1,3,57,3.1
71954,2023-04-20,15:56:24,1,5,41,4.25
71955,2023-04-20,15:56:24,1,5,63,0.8
71956,2023-04-20,16:01:14,1,3,23,2.5
71957,2023-04-20,16:01:14,1,3,70,3.25
71958,2023-04-20,16:02:03,1,3,54,2.5
71959,2023-04-20,16:04:37,1,5,46,2.5
71960,2023-04-20,16:04:37,1,5,79,3.75
71961,2023-04-20,16:07:14,1,3,52,2.5
71962,2023-04-20,16:07:23,2,8,30,3.0
71963,2023-04-20,16:08:48,1,3,27,3.5
71964,2023-04-20,16:08:48,1,3,73,3.75
71965,2023-04-20,16:11:36,2,8,46,2.5
71966,2023-04-20,16:14:48,2,5,30,3.0
71967,2023-04-20,16:20:44,1,5,37,3.0
71968,2023-04-20,16:20:44,1,5,64,0.8
71969,2023-04-20,16:22:02,1,5,43,3.0
71970,2023-04-20,16:23:30,2,5,59,4.5
71971,2023-04-20,16:23:30,1,5,74,3.5
71972,2023-04-20,16:25:00,1,3,31,2.2
71973,2023-04-20,16:25:00,1,3,69,3.25
71974,2023-04-20,16:27:23,1,3,32,3.0
71975,2023-04-20,16:31:39,1,8,53,3.0
71976,2023-04-20,16:31:46,2,8,52,2.5
71977,2023-04-20,16:33:46,2,5,32,3.0
71978,2023-04-20,16:34:01,2,8,51,3.0
71979,2023-04-20,16:34:37,1,5,28,2.0
71980,2023-04-20,16:37:03,3,5,57,3.1
71981,2023-04-20,16:37:03,1,5,71,3.75
71982,2023-04-20,16:43:15,2,5,31,2.2
71983,2023-04-20,16:44:10,1,8,47,3.0
71984,2023-04-20,16:44:10,1,8,79,3.75
71985,2023-04-20,16:47:27,1,3,41,4.25
71986,2023-04-20,16:47:27,2,3,64,0.8
71987,2023-04-20,16:49:58,1,5,49,3.0
71988,2023-04-20,16:53:41,1,3,42,2.5
71989,2023-04-20,16:53:41,1,3,78,4.5
71990,2023-04-20,16:53:41,1,3,9,22.5
71991,2023-04-20,16:54:11,2,8,44,2.5
71992,2023-04-20,16:54:11,1,8,75,3.5
71993,2023-04-20,16:55:56,2,8,61,4.75
71994,2023-04-20,16:56:39,1,3,29,2.5
71995,2023-04-20,16:56:39,1,3,8,45.0
71996,2023-04-20,16:57:48,1,5,34,2.45
71997,2023-04-20,16:57:48,1,5,69,3.25
71998,2023-04-20,16:58:06,1,8,36,3.75
71999,2023-04-20,16:58:51,1,8,39,4.25
72000,2023-04-20,16:58:51,1,8,64,0.8
72001,2023-04-20,16:58:53,1,3,28,2.0
72002,2023-04-20,16:59:07,1,3,27,3.5
72003,2023-04-20,17:02:58,1,5,41,4.25
72004,2023-04-20,17:02:58,2,5,65,0.8
72005,2023-04-20,17:02:58,1,5,76,3.5
72006,2023-04-20,17:06:57,1,5,46,2.5
72007,2023-04-20,17:10:20,3,5,47,3.0
72008,2023-04-20,17:10:20,1,5,82,12.0
72009,2023-04-20,17:16:06,1,3,31,2.2
72010,2023-04-20,17:22:21,2,8,49,3.0
72011,2023-04-20,17:23:35,2,5,37,3.0
72012,2023-04-20,17:23:35,2,5,84,0.8
72013,2023-04-20,17:36:50,2,8,56,2.55
72014,2023-04-20,17:37:08,3,5,36,3.75
72015,2023-04-20,17:38:10,1,3,50,2.5
72016,2023-04-20,17:38:10,1,3,76,3.5
72017,2023-04-20,17:40:08,2,8,36,3.75
72018,2023-04-20,17:44:36,1,3,43,3.0
72019,2023-04-20,17:46:08,1,3,36,3.75
72020,2023-04-20,17:46:08,1,3,79,3.75
72021,2023-04-20,17:47:32,3,5,54,2.5
72022,2023-04-20,17:55:45,1,3,38,3.75
72023,2023-04-20,17:55:45,2,3,64,0.8
72024,2023-04-20,17:56:55,2,5,31,2.2
72025,2023-04-20,17:59:02,1,3,50,2.5
72026,2023-04-20,17:59:02,1,3,73,3.75
72027,2023-04-20,18:01:19,1,8,32,3.0
72028,2023-04-20,18:01:32,1,3,29,2.5
72029,2023-04-20,18:10:45,2,8,33,3.5
72030,2023-04-20,18:14:50,2,8,27,3.5
72031,2023-04-20,18:18:08,2,8,52,2.5
72032,2023-04-20,18:18:50,2,8,26,3.0
72033,2023-04-20,18:30:06,1,3,59,4.5
72034,2023-04-20,18:30:06,1,3,69,3.25
72035,2023-04-20,18:33:49,1,8,37,3.0
72036,2023-04-20,18:33:49,2,8,63,0.8
72037,2023-04-20,18:34:02,1,3,44,2.5
72038,2023-04-20,18:34:02,1,3,75,3.5
72039,2023-04-20,18:34:02,1,3,8,45.0
72040,2023-04-20,18:36:59,1,3,32,3.0
72041,2023-04-20,18:36:59,1,3,73,3.75
72042,2023-04-20,18:41:42,1,3,54,2.5
72043,2023-04-20,18:41:42,1,3,72,3.25
72044,2023-04-20,18:45:16,1,3,53,3.0
72045,2023-04-20,18:49:52,1,3,22,2.0
72046,2023-04-20,18:49:52,1,3,74,3.5
72047,2023-04-20,19:02:19,1,8,57,3.1
72048,2023-04-20,19:03:54,1,3,56,2.55
72049,2023-04-20,19:03:54,1,3,15,9.25
72050,2023-04-20,19:08:12,1,3,42,2.5
72051,2023-04-20,19:09:11,1,3,57,3.1
72052,2023-04-20,19:09:11,1,3,71,3.75
72053,2023-04-20,19:10:06,1,3,45,3.0
72054,2023-04-20,19:13:31,1,3,45,3.0
72055,2023-04-20,19:13:31,1,3,70,3.25
72056,2023-04-20,19:19:36,1,3,50,2.5
72057,2023-04-20,19:19:36,1,3,77,3.0
72058,2023-04-20,19:21:10,1,3,40,3.75
72059,2023-04-20,19:21:10,1,3,65,0.8
72060,2023-04-20,19:24:41,1,3,25,2.2
72061,2023-04-20,19:24:41,1,3,71,3.75
72062,2023-04-20,19:24:59,2,8,26,3.0
72063,2023-04-20,19:27:22,1,3,44,2.5
72064,2023-04-20,19:27:22,1,3,78,4.5
72065,2023-04-20,19:29:27,1,3,52,2.5
72066,2023-04-20,19:29:50,2,8,54,2.5
72067,2023-04-20,19:30:08,2,8,46,2.5
72068,2023-04-20,19:31:53,1,3,42,2.5
72069,2023-04-20,19:31:53,1,3,73,3.75
72070,2023-04-20,19:33:43,1,3,23,2.5
72071,2023-04-20,19:33:43,1,3,19,6.4
72072,2023-04-20,19:35:28,2,8,38,3.75
72073,2023-04-20,19:35:28,2,8,64,0.8
72074,2023-04-20,19:37:18,1,3,57,3.1
72075,2023-04-20,19:37:18,1,3,73,3.75
72076,2023-04-20,19:44:35,1,3,58,3.5
72077,2023-04-20,19:44:35,1,3,15,9.25
72078,2023-04-20,19:52:49,1,3,26,3.0
72079,2023-04-20,19:54:21,2,8,22,2.0
72080,2023-04-20,19:55:06,1,8,31,2.2
72081,2023-04-20,20:10:11,2,8,87,3.0
72082,2023-04-20,20:11:30,1,8,38,3.75
72083,2023-04-20,20:11:30,1,8,63,0.8
72084,2023-04-20,20:15:25,2,8,60,3.75
72085,2023-04-20,20:42:47,1,8,28,2.0
72086,2023-04-20,20:44:11,2,8,58,3.5
72087,2023-04-20,20:44:11,1,8,83,14.0
72088,2023-04-20,20:44:25,2,8,45,3.0
72089,2023-04-20,20:48:19,2,8,57,3.1
72090,2023-04-20,20:54:59,2,8,52,2.5
72091,2023-04-20,20:54:59,1,8,9,22.5
72092,2023-04-21,07:00:14,1,5,32,3.0
72093,2023-04-21,07:02:56,3,5,26,3.0
72094,2023-04-21,07:04:04,3,5,24,3.0
72095,2023-04-21,07:06:41,1,5,23,2.5
72096,2023-04-21,07:08:47,1,5,47,3.0
72097,2023-04-21,07:10:50,3,5,40,3.75
72098,2023-04-21,07:10:50,2,5,64,0.8
72099,2023-04-21,07:11:18,1,5,41,4.25
72100,2023-04-21,07:11:18,1,5,64,0.8
72101,2023-04-21,07:11:22,2,5,87,2.1
72102,2023-04-21,07:11:22,2,5,72,2.65
72103,2023-04-21,07:11:22,1,5,77,3.0
72104,2023-04-21,07:12:00,1,5,25,2.2
72105,2023-04-21,07:18:01,1,5,46,2.5
72106,2023-04-21,07:18:13,2,5,57,3.1
72107,2023-04-21,07:19:28,1,5,60,3.75
72108,2023-04-21,07:19:54,3,5,61,4.75
72109,2023-04-21,07:20:12,1,5,56,2.55
72110,2023-04-21,07:21:46,3,5,55,4.0
72111,2023-04-21,07:21:46,1,5,73,3.75
72112,2023-04-21,07:25:33,3,5,28,2.0
72113,2023-04-21,07:25:33,1,5,71,3.75
72114,2023-04-21,07:25:48,1,5,30,3.0
72115,2023-04-21,07:27:32,2,5,52,2.5
72116,2023-04-21,07:29:43,3,5,56,2.55
72117,2023-04-21,07:31:08,3,5,25,2.2
72118,2023-04-21,07:32:55,2,5,31,2.2
72119,2023-04-21,07:36:00,3,5,32,3.0
72120,2023-04-21,07:36:00,1,5,15,9.25
72121,2023-04-21,07:39:00,1,5,41,4.25
72122,2023-04-21,07:39:00,1,5,63,0.8
72123,2023-04-21,07:40:01,3,5,87,2.1
72124,2023-04-21,07:40:01,3,5,72,2.65
72125,2023-04-21,07:40:01,1,5,2,18.0
72126,2023-04-21,07:40:11,2,5,54,2.5
72127,2023-04-21,07:42:33,1,5,26,3.0
72128,2023-04-21,07:42:50,1,5,30,3.0
72129,2023-04-21,07:42:50,1,5,71,3.75
72130,2023-04-21,07:44:59,2,5,58,3.5
72131,2023-04-21,07:46:22,3,5,34,2.45
72132,2023-04-21,07:47:27,1,5,42,2.5
72133,2023-04-21,07:47:27,1,5,74,3.5
72134,2023-04-21,07:47:38,3,5,37,3.0
72135,2023-04-21,07:47:38,1,5,84,0.8
72136,2023-04-21,07:47:39,1,5,25,2.2
72137,2023-04-21,07:47:39,1,5,69,3.25
72138,2023-04-21,07:50:17,1,5,32,3.0
72139,2023-04-21,07:51:35,2,5,32,3.0
72140,2023-04-21,07:53:57,3,5,40,3.75
72141,2023-04-21,07:53:57,2,5,64,0.8
72142,2023-04-21,07:56:48,2,5,43,3.0
72143,2023-04-21,07:57:33,2,5,60,3.75
72144,2023-04-21,07:58:20,3,5,24,3.0
72145,2023-04-21,07:58:20,1,5,75,3.5
72146,2023-04-21,08:00:35,2,8,45,3.0
72147,2023-04-21,08:00:55,2,5,45,3.0
72148,2023-04-21,08:00:55,1,5,74,3.5
72149,2023-04-21,08:01:08,1,8,55,4.0
72150,2023-04-21,08:01:28,3,5,50,2.5
72151,2023-04-21,08:01:44,1,3,25,2.2
72152,2023-04-21,08:01:57,1,8,24,3.0
72153,2023-04-21,08:01:57,1,8,75,3.5
72154,2023-04-21,08:03:11,2,8,55,4.0
72155,2023-04-21,08:03:11,1,8,71,3.75
72156,2023-04-21,08:05:17,2,8,23,2.5
72157,2023-04-21,08:05:18,1,8,56,2.55
72158,2023-04-21,08:05:48,2,8,37,3.0
72159,2023-04-21,08:05:48,1,8,65,0.8
72160,2023-04-21,08:07:10,2,8,29,2.5
72161,2023-04-21,08:07:31,1,8,46,2.5
72162,2023-04-21,08:08:15,3,5,34,2.45
72163,2023-04-21,08:08:15,1,5,71,3.75
72164,2023-04-21,08:10:04,2,8,56,2.55
72165,2023-04-21,08:12:53,1,3,44,2.5
72166,2023-04-21,08:12:54,2,8,53,3.0
72167,2023-04-21,08:12:56,2,3,50,2.5
72168,2023-04-21,08:13:29,1,5,46,2.5
72169,2023-04-21,08:13:29,1,5,76,3.5
72170,2023-04-21,08:13:40,1,8,31,2.2
72171,2023-04-21,08:14:35,1,8,87,2.1
72172,2023-04-21,08:14:35,1,8,72,3.25
72173,2023-04-21,08:15:13,2,8,38,3.75
72174,2023-04-21,08:15:13,1,8,63,0.8
72175,2023-04-21,08:15:13,1,8,79,3.75
72176,2023-04-21,08:15:47,1,3,46,2.5
72177,2023-04-21,08:15:56,1,3,31,2.2
72178,2023-04-21,08:15:56,1,3,69,3.25
72179,2023-04-21,08:15:56,1,3,5,15.0
72180,2023-04-21,08:16:05,1,8,25,2.2
72181,2023-04-21,08:16:36,1,5,26,3.0
72182,2023-04-21,08:16:43,1,8,31,2.2
72183,2023-04-21,08:17:01,1,3,45,3.0
72184,2023-04-21,08:17:14,1,3,59,4.5
72185,2023-04-21,08:17:45,1,8,25,2.2
72186,2023-04-21,08:18:36,3,5,44,2.5
72187,2023-04-21,08:18:38,2,5,34,2.45
72188,2023-04-21,08:18:44,1,8,26,3.0
72189,2023-04-21,08:19:10,1,8,26,3.0
72190,2023-04-21,08:19:20,2,3,34,2.45
72191,2023-04-21,08:19:25,1,8,52,2.5
72192,2023-04-21,08:20:47,2,8,23,2.5
72193,2023-04-21,08:23:37,2,8,60,3.75
72194,2023-04-21,08:23:51,2,3,55,4.0
72195,2023-04-21,08:24:42,1,3,52,2.5
72196,2023-04-21,08:24:42,1,3,81,28.0
72197,2023-04-21,08:25:23,1,3,39,4.25
72198,2023-04-21,08:25:23,1,3,84,0.8
72199,2023-04-21,08:25:23,1,3,50,2.5
72200,2023-04-21,08:26:49,2,8,23,2.5
72201,2023-04-21,08:27:25,1,5,51,3.0
72202,2023-04-21,08:27:25,1,5,79,3.75
72203,2023-04-21,08:27:51,2,8,57,3.1
72204,2023-04-21,08:28:21,1,3,30,3.0
72205,2023-04-21,08:28:21,1,3,82,12.0
72206,2023-04-21,08:28:46,1,3,71,3.75
72207,2023-04-21,08:29:09,1,3,34,2.45
72208,2023-04-21,08:29:18,2,3,56,2.55
72209,2023-04-21,08:29:46,1,3,28,2.0
72210,2023-04-21,08:29:58,1,5,55,4.0
72211,2023-04-21,08:30:04,3,5,55,4.0
72212,2023-04-21,08:30:38,1,8,55,4.0
72213,2023-04-21,08:30:47,1,8,59,4.5
72214,2023-04-21,08:32:20,1,8,26,3.0
72215,2023-04-21,08:32:44,1,3,53,3.0
72216,2023-04-21,08:32:59,2,3,60,3.75
72217,2023-04-21,08:33:18,3,5,60,3.75
72218,2023-04-21,08:33:18,1,5,75,3.5
72219,2023-04-21,08:33:25,1,8,45,3.0
72220,2023-04-21,08:33:32,1,3,30,3.0
72221,2023-04-21,08:33:55,1,3,46,2.5
72222,2023-04-21,08:34:47,1,8,42,2.5
72223,2023-04-21,08:34:47,1,8,72,3.25
72224,2023-04-21,08:34:54,2,8,45,3.0
72225,2023-04-21,08:35:44,2,8,57,3.1
72226,2023-04-21,08:35:58,2,8,45,3.0
72227,2023-04-21,08:36:00,1,5,36,3.75
72228,2023-04-21,08:40:20,2,8,29,2.5
72229,2023-04-21,08:40:20,1,8,71,3.75
72230,2023-04-21,08:41:33,1,8,23,2.5
72231,2023-04-21,08:42:20,2,3,26,3.0
72232,2023-04-21,08:42:27,1,5,32,3.0
72233,2023-04-21,08:42:46,1,8,87,3.0
72234,2023-04-21,08:42:56,2,5,59,4.5
72235,2023-04-21,08:44:23,1,3,71,3.75
72236,2023-04-21,08:45:04,1,3,23,2.5
72237,2023-04-21,08:45:51,2,5,30,3.0
72238,2023-04-21,08:46:10,1,3,59,4.5
72239,2023-04-21,08:47:19,1,3,49,3.0
72240,2023-04-21,08:47:24,2,3,41,4.25
72241,2023-04-21,08:47:24,2,3,63,0.8
72242,2023-04-21,08:47:24,1,3,73,3.75
72243,2023-04-21,08:49:17,1,8,54,2.5
72244,2023-04-21,08:49:17,1,8,13,8.95
72245,2023-04-21,08:49:25,1,5,34,2.45
72246,2023-04-21,08:49:37,3,5,23,2.5
72247,2023-04-21,08:50:13,1,8,59,4.5
72248,2023-04-21,08:50:25,1,8,56,2.55
72249,2023-04-21,08:50:25,1,8,6,21.0
72250,2023-04-21,08:50:41,3,5,61,4.75
72251,2023-04-21,08:50:55,1,8,60,3.75
72252,2023-04-21,08:51:28,2,8,46,2.5
72253,2023-04-21,08:51:49,1,3,40,3.75
72254,2023-04-21,08:51:49,2,3,63,0.8
72255,2023-04-21,08:52:36,1,8,22,2.0
72256,2023-04-21,08:52:41,2,8,54,2.5
