inventory_date,store_id,product_id,opening_stock,received_stock,sold_quantity,closing_stock,stockout_flag
2023-04-16,8,31,83,0,5,78,False
2023-04-16,8,32,67,11,15,63,False
2023-04-16,8,33,46,0,4,42,False
2023-04-16,8,34,73,0,3,70,False
2023-04-16,8,35,95,0,6,89,False
2023-04-16,8,36,53,0,0,53,False
2023-04-16,8,37,100,0,9,91,False
2023-04-16,8,38,96,59,15,140,False
2023-04-16,8,39,64,0,4,60,False
2023-04-16,8,40,91,0,12,79,False
2023-04-16,8,41,57,0,10,47,False
2023-04-16,8,42,106,0,8,98,False
2023-04-16,8,43,102,0,5,97,False
2023-04-16,8,44,53,0,13,40,False
2023-04-16,8,45,30,0,11,19,False
2023-04-16,8,46,103,0,13,90,False
2023-04-16,8,47,73,0,8,65,False
2023-04-16,8,48,108,0,2,106,False
2023-04-16,8,49,99,0,14,85,False
2023-04-16,8,50,107,0,15,92,False
2023-04-16,8,51,104,0,10,94,False
2023-04-16,8,52,37,0,10,27,False
2023-04-16,8,53,69,0,5,64,False
2023-04-16,8,54,82,0,19,63,False
2023-04-16,8,55,88,0,5,83,False
2023-04-16,8,56,33,0,2,31,False
2023-04-16,8,57,86,0,7,79,False
2023-04-16,8,58,44,0,8,36,False
2023-04-16,8,59,83,0,7,76,False
2023-04-16,8,60,84,19,17,86,False
2023-04-16,8,61,100,0,4,96,False
2023-04-16,8,63,106,0,5,101,False
2023-04-16,8,64,54,0,7,47,False
2023-04-16,8,65,100,13,5,108,False
2023-04-16,8,69,69,0,6,63,False
2023-04-16,8,70,63,0,4,59,False
2023-04-16,8,71,108,49,8,149,False
2023-04-16,8,72,53,36,4,85,False
2023-04-16,8,73,40,54,6,88,False
2023-04-16,8,74,84,0,5,79,False
2023-04-16,8,75,85,0,8,77,False
2023-04-16,8,76,58,0,5,53,False
2023-04-16,8,77,60,0,1,59,False
2023-04-16,8,78,37,0,7,30,False
2023-04-16,8,79,100,0,3,97,False
2023-04-16,8,81,66,0,0,66,False
2023-04-16,8,82,61,0,0,61,False
2023-04-16,8,83,49,45,3,91,False
2023-04-16,8,84,83,0,8,75,False
2023-04-16,8,87,85,0,9,76,False
2023-04-17,3,1,40,0,1,39,False
2023-04-17,3,2,105,0,0,105,False
2023-04-17,3,3,88,0,1,87,False
2023-04-17,3,4,71,0,0,71,False
2023-04-17,3,5,78,43,0,121,False
2023-04-17,3,6,100,0,1,99,False
2023-04-17,3,7,50,0,0,50,False
2023-04-17,3,8,96,0,0,96,False
2023-04-17,3,9,62,0,1,61,False
2023-04-17,3,10,40,0,0,40,False
2023-04-17,3,11,78,0,0,78,False
2023-04-17,3,12,101,0,0,101,False
2023-04-17,3,13,81,0,0,81,False
2023-04-17,3,14,83,0,1,82,False
2023-04-17,3,15,95,19,0,114,False
2023-04-17,3,16,91,0,0,91,False
2023-04-17,3,17,69,0,1,68,False
2023-04-17,3,18,48,0,0,48,False
2023-04-17,3,19,98,0,0,98,False
2023-04-17,3,20,60,0,0,60,False
2023-04-17,3,21,76,0,0,76,False
2023-04-17,3,22,65,59,11,113,False
2023-04-17,3,23,38,0,17,21,False
2023-04-17,3,24,102,0,15,87,False
2023-04-17,3,25,89,0,16,73,False
2023-04-17,3,26,91,0,11,80,False
2023-04-17,3,27,59,10,9,60,False
2023-04-17,3,28,85,0,6,79,False
2023-04-17,3,29,71,0,8,63,False
2023-04-17,3,30,69,0,7,62,False
2023-04-17,3,31,79,0,9,70,False
2023-04-17,3,32,39,0,8,31,False
2023-04-17,3,33,53,0,19,34,False
2023-04-17,3,34,73,0,6,67,False
2023-04-17,3,35,101,0,8,93,False
2023-04-17,3,36,25,0,7,18,False
2023-04-17,3,37,96,0,6,90,False
2023-04-17,3,38,100,0,6,94,False
2023-04-17,3,39,60,0,13,47,False
2023-04-17,3,40,93,0,4,89,False
2023-04-17,3,41,48,0,9,39,False
2023-04-17,3,42,83,0,5,78,False
2023-04-17,3,43,87,0,8,79,False
2023-04-17,3,44,70,0,3,67,False
2023-04-17,3,45,44,0,6,38,False
2023-04-17,3,46,114,0,12,102,False
2023-04-17,3,47,70,0,8,62,False
2023-04-17,3,48,106,0,10,96,False
2023-04-17,3,49,103,39,17,125,False
2023-04-17,3,50,99,0,14,85,False
2023-04-17,3,51,97,29,7,119,False
2023-04-17,3,52,45,0,7,38,False
2023-04-17,3,53,63,53,13,103,False
2023-04-17,3,54,78,44,16,106,False
2023-04-17,3,55,84,0,9,75,False
2023-04-17,3,56,46,0,7,39,False
2023-04-17,3,57,82,0,9,73,False
2023-04-17,3,58,55,21,3,73,False
2023-04-17,3,59,79,0,15,64,False
2023-04-17,3,60,82,0,5,77,False
2023-04-17,3,61,100,0,3,97,False
2023-04-17,3,63,98,28,7,119,False
2023-04-17,3,64,71,33,3,101,False
2023-04-17,3,65,101,0,13,88,False
2023-04-17,3,69,57,0,2,55,False
2023-04-17,3,70,60,0,2,58,False
2023-04-17,3,71,121,0,4,117,False
2023-04-17,3,72,49,13,5,57,False
2023-04-17,3,73,52,0,9,43,False
2023-04-17,3,74,62,0,5,57,False
2023-04-17,3,75,91,0,0,91,False
2023-04-17,3,76,53,33,5,81,False
2023-04-17,3,77,78,0,4,74,False
2023-04-17,3,78,56,21,6,71,False
2023-04-17,3,79,74,0,0,74,False
2023-04-17,3,81,59,0,2,57,False
2023-04-17,3,82,60,0,2,58,False
2023-04-17,3,83,54,0,5,49,False
2023-04-17,3,84,72,0,5,67,False
2023-04-17,3,87,92,0,0,92,False
2023-04-17,5,1,34,0,0,34,False
2023-04-17,5,2,108,0,0,108,False
2023-04-17,5,3,77,0,0,77,False
2023-04-17,5,4,74,57,0,131,False
2023-04-17,5,5,69,0,0,69,False
2023-04-17,5,6,91,0,1,90,False
2023-04-17,5,7,44,0,0,44,False
2023-04-17,5,8,79,0,0,79,False
2023-04-17,5,9,52,28,1,79,False
2023-04-17,5,10,46,0,0,46,False
2023-04-17,5,11,64,43,0,107,False
2023-04-17,5,12,104,0,0,104,False
2023-04-17,5,13,86,0,1,85,False
2023-04-17,5,14,107,0,0,107,False
2023-04-17,5,15,83,0,0,83,False
2023-04-17,5,16,109,54,0,163,False
2023-04-17,5,17,77,0,0,77,False
2023-04-17,5,18,58,0,0,58,False
2023-04-17,5,19,111,26,1,136,False
2023-04-17,5,20,64,0,0,64,False
2023-04-17,5,21,76,0,0,76,False
2023-04-17,5,22,70,0,6,64,False
2023-04-17,5,23,36,0,6,30,False
2023-04-17,5,24,113,0,8,105,False
2023-04-17,5,25,95,0,6,89,False
2023-04-17,5,26,72,0,5,67,False
2023-04-17,5,27,78,0,7,71,False
2023-04-17,5,28,92,57,6,143,False
2023-04-17,5,29,89,0,9,80,False
2023-04-17,5,30,61,0,5,56,False
2023-04-17,5,31,72,38,3,107,False
2023-04-17,5,32,49,0,6,43,False
2023-04-17,5,33,53,0,7,46,False
2023-04-17,5,34,92,10,9,93,False
2023-04-17,5,35,114,0,3,111,False
2023-04-17,5,36,50,0,9,41,False
2023-04-17,5,37,111,0,11,100,False
2023-04-17,5,38,94,0,6,88,False
2023-04-17,5,39,69,0,10,59,False
2023-04-17,5,40,85,47,6,126,False
2023-04-17,5,41,43,0,10,33,False
2023-04-17,5,42,85,0,5,80,False
2023-04-17,5,43,97,18,10,105,False
2023-04-17,5,44,56,0,2,54,False
2023-04-17,5,45,44,0,15,29,False
2023-04-17,5,46,98,48,2,144,False
2023-04-17,5,47,74,0,5,69,False
2023-04-17,5,48,110,0,3,107,False
2023-04-17,5,49,89,36,7,118,False
2023-04-17,5,50,101,0,7,94,False
2023-04-17,5,51,109,0,6,103,False
2023-04-17,5,52,60,53,4,109,False
2023-04-17,5,53,62,0,3,59,False
2023-04-17,5,54,83,26,11,98,False
2023-04-17,5,55,87,0,6,81,False
2023-04-17,5,56,27,17,6,38,False
2023-04-17,5,57,73,0,5,68,False
2023-04-17,5,58,54,0,3,51,False
2023-04-17,5,59,94,0,10,84,False
2023-04-17,5,60,78,0,7,71,False
2023-04-17,5,61,107,0,6,101,False
2023-04-17,5,63,90,0,10,80,False
2023-04-17,5,64,71,26,11,86,False
2023-04-17,5,65,112,0,12,100,False
2023-04-17,5,69,56,0,7,49,False
2023-04-17,5,70,47,0,2,45,False
2023-04-17,5,71,100,0,8,92,False
2023-04-17,5,72,53,0,2,51,False
2023-04-17,5,73,52,0,2,50,False
2023-04-17,5,74,65,0,3,62,False
2023-04-17,5,75,102,0,7,95,False
2023-04-17,5,76,38,0,3,35,False
2023-04-17,5,77,70,0,3,67,False
2023-04-17,5,78,58,0,6,52,False
2023-04-17,5,79,93,0,4,89,False
2023-04-17,5,81,66,0,0,66,False
2023-04-17,5,82,68,0,1,67,False
2023-04-17,5,83,53,0,2,51,False
2023-04-17,5,84,72,0,12,60,False
2023-04-17,5,87,102,30,9,123,False
2023-04-17,8,1,55,0,0,55,False
2023-04-17,8,2,97,0,1,96,False
2023-04-17,8,3,72,0,0,72,False
2023-04-17,8,4,67,0,0,67,False
2023-04-17,8,5,69,0,0,69,False
2023-04-17,8,6,115,0,0,115,False
2023-04-17,8,7,47,0,1,46,False
2023-04-17,8,8,81,10,16,75,False
2023-04-17,8,9,51,0,2,49,False
2023-04-17,8,10,32,0,0,32,False
2023-04-17,8,11,76,0,0,76,False
2023-04-17,8,12,114,16,0,130,False
2023-04-17,8,13,93,0,0,93,False
2023-04-17,8,14,92,0,0,92,False
2023-04-17,8,15,90,0,0,90,False
2023-04-17,8,16,105,0,0,105,False
2023-04-17,8,17,76,44,1,119,False
2023-04-17,8,18,31,0,0,31,False
2023-04-17,8,19,109,0,0,109,False
2023-04-17,8,20,74,0,1,73,False
2023-04-17,8,21,80,0,0,80,False
2023-04-17,8,22,70,0,6,64,False
2023-04-17,8,23,39,0,9,30,False
2023-04-17,8,24,123,0,7,116,False
2023-04-17,8,25,111,0,2,109,False
2023-04-17,8,26,75,0,5,70,False
2023-04-17,8,27,58,50,8,100,False
2023-04-17,8,28,92,52,4,140,False
2023-04-17,8,29,91,48,3,136,False
2023-04-17,8,30,82,0,5,77,False
2023-04-17,8,31,63,0,5,58,False
2023-04-17,8,32,56,0,12,44,False
2023-04-17,8,33,34,0,2,32,False
2023-04-17,8,34,65,15,0,80,False
2023-04-17,8,35,97,0,6,91,False
2023-04-17,8,36,27,18,0,45,False
2023-04-17,8,37,113,59,5,167,False
2023-04-17,8,38,109,0,0,109,False
2023-04-17,8,39,47,0,10,37,False
2023-04-17,8,40,87,43,9,121,False
2023-04-17,8,41,39,0,2,37,False
2023-04-17,8,42,96,30,4,122,False
2023-04-17,8,43,102,0,8,94,False
2023-04-17,8,44,74,0,8,66,False
2023-04-17,8,45,49,0,5,44,False
2023-04-17,8,46,104,0,8,96,False
2023-04-17,8,47,60,0,7,53,False
2023-04-17,8,48,95,0,4,91,False
2023-04-17,8,49,77,0,8,69,False
2023-04-17,8,50,100,0,3,97,False
2023-04-17,8,51,99,0,9,90,False
2023-04-17,8,52,61,0,6,55,False
2023-04-17,8,53,51,0,7,44,False
2023-04-17,8,54,64,0,6,58,False
2023-04-17,8,55,80,0,4,76,False
2023-04-17,8,56,43,0,1,42,False
2023-04-17,8,57,75,0,4,71,False
2023-04-17,8,58,36,0,1,35,False
2023-04-17,8,59,93,0,6,87,False
2023-04-17,8,60,79,0,3,76,False
2023-04-17,8,61,109,0,4,105,False
2023-04-17,8,63,106,0,2,104,False
2023-04-17,8,64,54,0,1,53,False
2023-04-17,8,65,100,0,3,97,False
2023-04-17,8,69,74,0,2,72,False
2023-04-17,8,70,46,0,1,45,False
2023-04-17,8,71,121,35,6,150,False
2023-04-17,8,72,72,0,6,66,False
2023-04-17,8,73,38,0,3,35,False
2023-04-17,8,74,67,0,5,62,False
2023-04-17,8,75,94,0,5,89,False
2023-04-17,8,76,46,0,3,43,False
2023-04-17,8,77,82,0,3,79,False
2023-04-17,8,78,53,14,2,65,False
2023-04-17,8,79,80,0,3,77,False
2023-04-17,8,81,63,0,0,63,False
2023-04-17,8,82,62,0,0,62,False
2023-04-17,8,83,57,0,1,56,False
2023-04-17,8,84,86,0,6,80,False
2023-04-17,8,87,82,0,11,71,False
2023-04-18,3,1,41,0,1,40,False
2023-04-18,3,2,84,0,1,83,False
2023-04-18,3,3,85,0,0,85,False
2023-04-18,3,4,75,0,1,74,False
2023-04-18,3,5,63,41,0,104,False
2023-04-18,3,6,97,0,0,97,False
2023-04-18,3,7,39,0,0,39,False
2023-04-18,3,8,100,0,1,99,False
2023-04-18,3,9,54,18,2,70,False
2023-04-18,3,10,54,0,1,53,False
2023-04-18,3,11,63,0,3,60,False
2023-04-18,3,12,123,42,2,163,False
2023-04-18,3,13,79,0,0,79,False
2023-04-18,3,14,89,0,1,88,False
2023-04-18,3,15,89,0,0,89,False
2023-04-18,3,16,89,0,1,88,False
2023-04-18,3,17,90,0,0,90,False
2023-04-18,3,18,56,0,0,56,False
2023-04-18,3,19,104,0,0,104,False
2023-04-18,3,20,69,50,1,118,False
2023-04-18,3,21,82,26,3,105,False
2023-04-18,3,22,70,0,7,63,False
2023-04-18,3,23,48,0,3,45,False
2023-04-18,3,24,118,0,4,114,False
2023-04-18,3,25,87,0,9,78,False
2023-04-18,3,26,79,17,15,81,False
2023-04-18,3,27,52,23,6,69,False
2023-04-18,3,28,88,0,14,74,False
2023-04-18,3,29,68,0,11,57,False
2023-04-18,3,30,73,54,9,118,False
2023-04-18,3,31,81,0,12,69,False
2023-04-18,3,32,55,0,7,48,False
2023-04-18,3,33,40,0,9,31,False
2023-04-18,3,34,72,0,11,61,False
2023-04-18,3,35,94,0,4,90,False
2023-04-18,3,36,42,0,8,34,False
2023-04-18,3,37,92,0,3,89,False
2023-04-18,3,38,109,0,9,100,False
2023-04-18,3,39,54,0,12,42,False
2023-04-18,3,40,80,0,10,70,False
2023-04-18,3,41,33,0,10,23,False
2023-04-18,3,42,87,59,11,135,False
2023-04-18,3,43,76,37,7,106,False
2023-04-18,3,44,69,0,7,62,False
2023-04-18,3,45,39,42,5,76,False
2023-04-18,3,46,120,0,12,108,False
2023-04-18,3,47,71,0,4,67,False
2023-04-18,3,48,119,0,6,113,False
2023-04-18,3,49,97,43,9,131,False
2023-04-18,3,50,86,0,9,77,False
2023-04-18,3,51,83,0,9,74,False
2023-04-18,3,52,61,0,17,44,False
2023-04-18,3,53,57,0,10,47,False
2023-04-18,3,54,79,0,11,68,False
2023-04-18,3,55,77,0,11,66,False
2023-04-18,3,56,44,0,7,37,False
2023-04-18,3,57,71,0,12,59,False
2023-04-18,3,58,41,0,5,36,False
2023-04-18,3,59,95,0,11,84,False
2023-04-18,3,60,74,40,10,104,False
2023-04-18,3,61,102,0,8,94,False
2023-04-18,3,63,94,0,2,92,False
2023-04-18,3,64,55,0,5,50,False
2023-04-18,3,65,105,0,13,92,False
2023-04-18,3,69,81,0,4,77,False
2023-04-18,3,70,54,0,7,47,False
2023-04-18,3,71,119,0,6,113,False
2023-04-18,3,72,76,0,7,69,False
2023-04-18,3,73,46,0,4,42,False
2023-04-18,3,74,61,0,6,55,False
2023-04-18,3,75,89,0,0,89,False
2023-04-18,3,76,63,40,4,99,False
2023-04-18,3,77,57,0,3,54,False
2023-04-18,3,78,45,0,2,43,False
2023-04-18,3,79,91,0,3,88,False
2023-04-18,3,81,83,0,1,82,False
2023-04-18,3,82,72,0,3,69,False
2023-04-18,3,83,46,0,1,45,False
2023-04-18,3,84,80,16,10,86,False
2023-04-18,3,87,92,14,0,106,False
2023-04-18,5,1,55,0,0,55,False
2023-04-18,5,2,97,0,1,96,False
2023-04-18,5,3,75,47,0,122,False
2023-04-18,5,4,82,35,0,117,False
2023-04-18,5,5,69,0,3,66,False
2023-04-18,5,6,93,0,1,92,False
2023-04-18,5,7,31,0,1,30,False
2023-04-18,5,8,81,0,0,81,False
2023-04-18,5,9,57,0,0,57,False
2023-04-18,5,10,55,0,0,55,False
2023-04-18,5,11,75,44,0,119,False
2023-04-18,5,12,100,0,0,100,False
2023-04-18,5,13,104,0,1,103,False
2023-04-18,5,14,99,0,1,98,False
2023-04-18,5,15,94,0,0,94,False
2023-04-18,5,16,83,0,0,83,False
2023-04-18,5,17,90,0,1,89,False
2023-04-18,5,18,32,0,1,31,False
2023-04-18,5,19,105,0,0,105,False
2023-04-18,5,20,73,0,2,71,False
2023-04-18,5,21,75,0,1,74,False
2023-04-18,5,22,65,55,5,115,False
2023-04-18,5,23,45,0,3,42,False
2023-04-18,5,24,111,0,3,108,False
2023-04-18,5,25,92,0,11,81,False
2023-04-18,5,26,85,0,6,79,False
2023-04-18,5,27,72,0,7,65,False
2023-04-18,5,28,107,0,4,103,False
2023-04-18,5,29,67,0,7,60,False
2023-04-18,5,30,84,0,12,72,False
2023-04-18,5,31,58,0,6,52,False
2023-04-18,5,32,46,0,7,39,False
2023-04-18,5,33,37,26,9,54,False
2023-04-18,5,34,73,0,5,68,False
2023-04-18,5,35,101,0,8,93,False
2023-04-18,5,36,34,0,7,27,False
2023-04-18,5,37,101,0,4,97,False
2023-04-18,5,38,108,0,6,102,False
2023-04-18,5,39,66,0,10,56,False
2023-04-18,5,40,80,31,5,106,False
2023-04-18,5,41,40,0,3,37,False
2023-04-18,5,42,100,44,9,135,False
2023-04-18,5,43,77,46,10,113,False
2023-04-18,5,44,61,58,6,113,False
2023-04-18,5,45,31,0,6,25,False
2023-04-18,5,46,115,54,2,167,False
2023-04-18,5,47,57,0,7,50,False
2023-04-18,5,48,115,0,12,103,False
2023-04-18,5,49,82,0,8,74,False
2023-04-18,5,50,97,0,8,89,False
2023-04-18,5,51,97,0,11,86,False
2023-04-18,5,52,49,0,3,46,False
2023-04-18,5,53,62,0,7,55,False
2023-04-18,5,54,65,0,9,56,False
2023-04-18,5,55,82,0,7,75,False
2023-04-18,5,56,38,0,4,34,False
2023-04-18,5,57,69,0,8,61,False
2023-04-18,5,58,39,0,3,36,False
2023-04-18,5,59,92,0,2,90,False
2023-04-18,5,60,99,0,3,96,False
2023-04-18,5,61,121,0,5,116,False
2023-04-18,5,63,90,24,6,108,False
2023-04-18,5,64,60,12,11,61,False
2023-04-18,5,65,100,0,8,92,False
2023-04-18,5,69,68,0,3,65,False
2023-04-18,5,70,53,22,3,72,False
2023-04-18,5,71,116,0,2,114,False
2023-04-18,5,72,65,0,3,62,False
2023-04-18,5,73,32,0,4,28,False
2023-04-18,5,74,84,0,3,81,False
2023-04-18,5,75,107,56,7,156,False
2023-04-18,5,76,44,38,3,79,False
2023-04-18,5,77,60,24,4,80,False
2023-04-18,5,78,37,0,5,32,False
2023-04-18,5,79,85,56,2,139,False
2023-04-18,5,81,70,0,0,70,False
2023-04-18,5,82,70,0,1,69,False
2023-04-18,5,83,67,0,2,65,False
2023-04-18,5,84,87,23,12,98,False
2023-04-18,5,87,98,0,2,96,False
2023-04-18,8,1,30,0,1,29,False
2023-04-18,8,2,85,0,1,84,False
2023-04-18,8,3,99,0,1,98,False
2023-04-18,8,4,73,0,1,72,False
2023-04-18,8,5,61,0,0,61,False
2023-04-18,8,6,111,0,0,111,False
2023-04-18,8,7,31,0,0,31,False
2023-04-18,8,8,98,0,1,97,False
2023-04-18,8,9,62,0,0,62,False
2023-04-18,8,10,41,0,1,40,False
2023-04-18,8,11,81,57,0,138,False
2023-04-18,8,12,119,15,1,133,False
2023-04-18,8,13,104,0,0,104,False
2023-04-18,8,14,97,0,2,95,False
2023-04-18,8,15,85,0,0,85,False
2023-04-18,8,16,88,0,0,88,False
2023-04-18,8,17,71,0,1,70,False
2023-04-18,8,18,31,0,0,31,False
2023-04-18,8,19,107,0,1,106,False
2023-04-18,8,20,67,0,2,65,False
2023-04-18,8,21,81,0,0,81,False
2023-04-18,8,22,50,0,7,43,False
2023-04-18,8,23,43,0,7,36,False
2023-04-18,8,24,105,0,4,101,False
2023-04-18,8,25,84,0,9,75,False
2023-04-18,8,26,95,0,7,88,False
2023-04-18,8,27,69,0,17,52,False
2023-04-18,8,28,110,0,12,98,False
2023-04-18,8,29,87,0,1,86,False
2023-04-18,8,30,56,0,8,48,False
2023-04-18,8,31,81,0,12,69,False
2023-04-18,8,32,40,39,8,71,False
2023-04-18,8,33,53,0,8,45,False
2023-04-18,8,34,84,0,6,78,False
2023-04-18,8,35,115,0,11,104,False
2023-04-18,8,36,39,0,14,25,False
2023-04-18,8,37,92,0,17,75,False
2023-04-18,8,38,90,0,8,82,False
2023-04-18,8,39,45,0,7,38,False
2023-04-18,8,40,94,0,7,87,False
2023-04-18,8,41,49,0,3,46,False
2023-04-18,8,42,86,0,12,74,False
2023-04-18,8,43,79,43,8,114,False
2023-04-18,8,44,50,0,9,41,False
2023-04-18,8,45,32,0,4,28,False
2023-04-18,8,46,119,0,17,102,False
2023-04-18,8,47,81,10,8,83,False
2023-04-18,8,48,109,0,2,107,False
2023-04-18,8,49,103,0,11,92,False
2023-04-18,8,50,93,0,4,89,False
2023-04-18,8,51,89,0,6,83,False
2023-04-18,8,52,55,12,2,65,False
2023-04-18,8,53,53,0,13,40,False
2023-04-18,8,54,84,0,16,68,False
2023-04-18,8,55,82,0,8,74,False
2023-04-18,8,56,24,0,6,18,False
2023-04-18,8,57,68,0,9,59,False
2023-04-18,8,58,50,0,10,40,False
2023-04-18,8,59,101,0,12,89,False
2023-04-18,8,60,80,0,17,63,False
2023-04-18,8,61,115,0,10,105,False
2023-04-18,8,63,93,0,2,91,False
2023-04-18,8,64,69,0,6,63,False
2023-04-18,8,65,109,28,8,129,False
2023-04-18,8,69,65,19,2,82,False
2023-04-18,8,70,57,0,5,52,False
2023-04-18,8,71,96,0,2,94,False
2023-04-18,8,72,54,0,5,49,False
2023-04-18,8,73,31,0,5,26,False
2023-04-18,8,74,81,54,4,131,False
2023-04-18,8,75,95,0,4,91,False
2023-04-18,8,76,46,0,3,43,False
2023-04-18,8,77,82,0,7,75,False
2023-04-18,8,78,56,39,7,88,False
2023-04-18,8,79,81,0,2,79,False
2023-04-18,8,81,68,38,0,106,False
2023-04-18,8,82,58,28,0,86,False
2023-04-18,8,83,63,0,3,60,False
2023-04-18,8,84,85,0,13,72,False
2023-04-18,8,87,89,0,22,67,False
2023-04-19,3,1,34,0,2,32,False
2023-04-19,3,2,92,0,1,91,False
2023-04-19,3,3,72,24,1,95,False
2023-04-19,3,4,76,0,1,75,False
2023-04-19,3,5,81,0,0,81,False
2023-04-19,3,6,111,0,3,108,False
2023-04-19,3,7,35,0,1,34,False
2023-04-19,3,8,89,0,0,89,False
2023-04-19,3,9,64,0,1,63,False
2023-04-19,3,10,39,0,2,37,False
2023-04-19,3,11,87,0,0,87,False
2023-04-19,3,12,115,0,0,115,False
2023-04-19,3,13,92,0,1,91,False
2023-04-19,3,14,97,0,0,97,False
2023-04-19,3,15,83,52,1,134,False
2023-04-19,3,16,94,0,0,94,False
2023-04-19,3,17,70,0,0,70,False
2023-04-19,3,18,52,32,1,83,False
2023-04-19,3,19,105,0,0,105,False
2023-04-19,3,20,67,0,1,66,False
2023-04-19,3,21,84,0,1,83,False
2023-04-19,3,22,62,0,6,56,False
2023-04-19,3,23,62,0,8,54,False
2023-04-19,3,24,112,57,15,154,False
2023-04-19,3,25,108,0,5,103,False
2023-04-19,3,26,100,0,7,93,False
2023-04-19,3,27,61,0,12,49,False
2023-04-19,3,28,92,0,17,75,False
2023-04-19,3,29,88,0,18,70,False
2023-04-19,3,30,61,50,13,98,False
2023-04-19,3,31,78,0,12,66,False
2023-04-19,3,32,43,0,8,35,False
2023-04-19,3,33,53,0,7,46,False
2023-04-19,3,34,84,0,11,73,False
2023-04-19,3,35,106,0,14,92,False
2023-04-19,3,36,38,0,13,25,False
2023-04-19,3,37,107,0,6,101,False
2023-04-19,3,38,97,0,6,91,False
2023-04-19,3,39,53,0,6,47,False
2023-04-19,3,40,76,0,10,66,False
2023-04-19,3,41,37,0,9,28,False
2023-04-19,3,42,106,0,10,96,False
2023-04-19,3,43,98,0,4,94,False
2023-04-19,3,44,61,0,23,38,False
2023-04-19,3,45,49,0,11,38,False
2023-04-19,3,46,115,17,7,125,False
2023-04-19,3,47,72,0,9,63,False
2023-04-19,3,48,94,23,10,107,False
2023-04-19,3,49,90,0,8,82,False
2023-04-19,3,50,85,0,3,82,False
2023-04-19,3,51,100,0,14,86,False
2023-04-19,3,52,37,0,12,25,False
2023-04-19,3,53,64,0,6,58,False
2023-04-19,3,54,68,56,9,115,False
2023-04-19,3,55,62,0,9,53,False
2023-04-19,3,56,37,0,6,31,False
2023-04-19,3,57,69,0,15,54,False
2023-04-19,3,58,39,0,5,34,False
2023-04-19,3,59,105,0,13,92,False
2023-04-19,3,60,84,0,9,75,False
2023-04-19,3,61,105,0,4,101,False
2023-04-19,3,63,79,0,8,71,False
2023-04-19,3,64,58,0,8,50,False
2023-04-19,3,65,107,0,5,102,False
2023-04-19,3,69,73,0,5,68,False
2023-04-19,3,70,49,0,4,45,False
2023-04-19,3,71,119,0,3,116,False
2023-04-19,3,72,52,0,7,45,False
2023-04-19,3,73,45,0,5,40,False
2023-04-19,3,74,57,0,2,55,False
2023-04-19,3,75,107,0,4,103,False
2023-04-19,3,76,55,0,8,47,False
2023-04-19,3,77,82,0,2,80,False
2023-04-19,3,78,57,0,2,55,False
2023-04-19,3,79,99,0,6,93,False
2023-04-19,3,81,76,0,2,74,False
2023-04-19,3,82,71,54,0,125,False
2023-04-19,3,83,40,37,4,73,False
2023-04-19,3,84,84,58,6,136,False
2023-04-19,3,87,102,0,0,102,False
2023-04-19,5,1,38,0,1,37,False
2023-04-19,5,2,110,28,0,138,False
2023-04-19,5,3,87,0,0,87,False
2023-04-19,5,4,69,16,0,85,False
2023-04-19,5,5,63,0,0,63,False
2023-04-19,5,6,91,0,0,91,False
2023-04-19,5,7,52,0,0,52,False
2023-04-19,5,8,96,0,1,95,False
2023-04-19,5,9,48,0,0,48,False
2023-04-19,5,10,55,25,0,80,False
2023-04-19,5,11,67,0,0,67,False
2023-04-19,5,12,121,0,0,121,False
2023-04-19,5,13,91,0,0,91,False
2023-04-19,5,14,98,0,0,98,False
2023-04-19,5,15,78,27,0,105,False
2023-04-19,5,16,100,0,0,100,False
2023-04-19,5,17,81,0,0,81,False
2023-04-19,5,18,59,0,0,59,False
2023-04-19,5,19,97,0,0,97,False
2023-04-19,5,20,58,0,0,58,False
2023-04-19,5,21,61,0,0,61,False
2023-04-19,5,22,53,23,6,70,False
2023-04-19,5,23,42,0,8,34,False
2023-04-19,5,24,118,0,11,107,False
2023-04-19,5,25,87,0,2,85,False
2023-04-19,5,26,75,0,8,67,False
2023-04-19,5,27,52,0,6,46,False
2023-04-19,5,28,96,0,7,89,False
2023-04-19,5,29,81,0,9,72,False
2023-04-19,5,30,63,0,5,58,False
2023-04-19,5,31,70,0,3,67,False
2023-04-19,5,32,45,0,15,30,False
2023-04-19,5,33,51,0,7,44,False
2023-04-19,5,34,64,0,7,57,False
2023-04-19,5,35,97,0,6,91,False
2023-04-19,5,36,41,53,14,80,False
2023-04-19,5,37,113,0,6,107,False
2023-04-19,5,38,98,0,4,94,False
2023-04-19,5,39,44,0,6,38,False
2023-04-19,5,40,86,0,8,78,False
2023-04-19,5,41,41,0,9,32,False
2023-04-19,5,42,89,40,6,123,False
2023-04-19,5,43,103,0,7,96,False
2023-04-19,5,44,76,0,2,74,False
2023-04-19,5,45,32,32,13,51,False
2023-04-19,5,46,114,0,3,111,False
2023-04-19,5,47,71,19,9,81,False
2023-04-19,5,48,119,49,8,160,False
2023-04-19,5,49,102,0,4,98,False
2023-04-19,5,50,92,37,8,121,False
2023-04-19,5,51,80,47,8,119,False
2023-04-19,5,52,35,0,4,31,False
2023-04-19,5,53,49,0,5,44,False
2023-04-19,5,54,80,0,13,67,False
